Price;Neighbourhood Cleansed;City;Country;Property Type;Room Type;Accommodates;Bathrooms;Security Deposit;Cleaning Fee;Guests Included;Extra People;Availability 365;Review Scores Rating
60.0;Castellana;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;86;75.0
34.0;Universidad;Madrid;Spain;House;Private room;2;1.0;;15.0;1;17;226;98.0
24.0;Puerta del Angel;Madrid;Spain;House;Private room;2;1.0;;;1;0;164;93.0
29.0;Embajadores;Madrid;Spain;Apartment;Private room;2;1.0;;;1;10;65;91.0
80.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;4;1.0;300.0;;2;10;260;87.0
49.0;Vallehermoso;Madrid;Spain;Apartment;Entire home/apt;6;1.0;;30.0;4;10;363;73.0
70.0;Tower Hamlets;London;United Kingdom;Apartment;Entire home/apt;2;1.0;;25.0;2;25;14;100.0
60.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;325;100.0
33.0;Almagro;Madrid;Spain;Bed & Breakfast;Private room;1;0.0;;25.0;1;0;365;68.0
190.0;Embajadores;Madrid;Spain;House;Entire home/apt;6;2.0;;;6;20;0;93.0
115.0;Sant Llorenç des Cardassar;Sant Llorenç des Cardassar;Spain;House;Entire home/apt;6;2.0;;;1;0;225;100.0
50.0;Puerta del Angel;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;;1;0;16;93.0
25.0;Puerta del Angel;Madrid;Spain;Apartment;Private room;1;1.0;125.0;;1;10;304;84.0
55.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;3;1.0;;20.0;2;10;275;93.0
111.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;4;2.0;300.0;35.0;2;10;306;96.0
23.0;Argüelles;Madrid;Spain;Apartment;Private room;6;3.0;100.0;20.0;1;22;365;90.0
19.0;Guindalera;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;279;83.0
150.0;Argüelles;Madrid;Spain;Apartment;Entire home/apt;2;1.0;300.0;;2;0;165;98.0
103.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;77.0;2;17;212;
31.0;Bellas Vistas;Madrid;Spain;Apartment;Entire home/apt;2;1.0;100.0;60.0;2;5;346;73.0
85.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;5;1.0;;;2;0;66;93.0
89.0;Sol;Madrid;Spain;Apartment;Entire home/apt;4;2.0;150.0;30.0;2;12;274;67.0
40.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;;2;5;75;91.0
40.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;30.0;1;15;148;87.0
52.0;Trafalgar;Madrid;Spain;Apartment;Entire home/apt;5;1.0;90.0;15.0;2;12;113;86.0
27.0;Ventas;Madrid;Spain;Apartment;Private room;2;1.0;94.0;19.0;1;20;364;
37.0;Sol;Madrid;Spain;Apartment;Private room;3;1.0;;10.0;2;10;166;96.0
69.0;Jerónimos;Madrid;Spain;Apartment;Entire home/apt;4;2.0;;25.0;3;29;290;90.0
55.0;Castellana;Madrid;Spain;Apartment;Shared room;2;2.0;;20.0;1;0;365;
34.0;Bellas Vistas;Madrid;Spain;Apartment;Entire home/apt;2;1.0;100.0;60.0;1;5;337;20.0
21.0;Jerónimos;Madrid;Spain;Apartment;Private room;1;1.5;;12.0;1;0;67;
150.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;7;1.5;250.0;55.0;2;10;352;20.0
18.0;Comillas;Madrid;Spain;Apartment;Private room;2;1.0;;5.0;1;10;317;92.0
110.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;24;100.0
50.0;Cortes;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;20.0;2;10;338;93.0
21.0;Sol;Madrid;Spain;Apartment;Private room;2;1.0;;;1;0;0;100.0
46.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;3;1.0;;25.0;1;0;301;87.0
30.0;Palacio;Madrid;Spain;Bed & Breakfast;Private room;2;1.0;;;1;15;271;92.0
100.0;Sol;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;30.0;1;0;115;96.0
19.0;Universidad;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;347;85.0
40.0;Universidad;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;365;80.0
67.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;2;1.0;200.0;;1;0;0;
70.0;Concepción;Madrid;Spain;Apartment;Entire home/apt;3;1.0;;;1;0;344;96.0
55.0;Embajadores;Madrid;Spain;Apartment;Private room;2;1.5;;5.0;1;0;361;97.0
140.0;Fuente del Berro;Madrid;Spain;Condominium;Entire home/apt;8;2.0;150.0;30.0;4;25;264;100.0
120.0;Argüelles;Madrid;Spain;Apartment;Private room;4;2.0;;;1;0;79;100.0
125.0;Recoletos;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;;1;0;326;98.0
105.0;Embajadores;Madrid;Spain;House;Entire home/apt;6;1.0;;20.0;1;0;246;93.0
70.0;Hispanoamérica;Madrid;Spain;Apartment;Entire home/apt;8;2.0;200.0;60.0;6;5;63;
80.0;Cortes;Madrid;Spain;House;Entire home/apt;4;1.0;;;2;5;315;96.0
83.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;4;1.0;250.0;19.0;2;5;293;97.0
17.0;Orcasitas;Madrid;Spain;Apartment;Private room;2;1.0;;;1;0;201;93.0
75.0;Prosperidad;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;0;
47.0;Embajadores;Madrid;Spain;Other;Entire home/apt;2;1.0;;20.0;2;0;114;96.0
189.0;Sydney;Darlinghurst;Australia;Apartment;Entire home/apt;2;1.0;;35.0;2;35;179;
52.0;Palos de Moguer;Madrid;Spain;Apartment;Entire home/apt;3;1.0;200.0;33.0;2;10;329;94.0
65.0;Recoletos;Madrid;Spain;Apartment;Entire home/apt;2;1.0;200.0;20.0;1;0;299;96.0
45.0;Chopera;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;;3;15;315;83.0
113.0;Cortes;Madrid;Spain;Apartment;Entire home/apt;6;1.0;150.0;70.0;2;15;318;93.0
18.0;Palacio;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;0;84.0
59.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;3;1.0;100.0;28.0;2;8;40;92.0
19.0;Guindalera;Madrid;Spain;Apartment;Private room;4;2.0;;;1;18;344;87.0
150.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;77.0;2;17;8;
40.0;Embajadores;Madrid;Spain;Apartment;Private room;2;1.0;;;1;0;34;89.0
130.0;Selva;Selva;Spain;House;Entire home/apt;4;1.0;;;1;0;243;
25.0;Valverde;Madrid;Spain;Apartment;Private room;1;1.0;100.0;;1;0;365;
35.0;l'Antiga Esquerra de l'Eixample;Barcelona;Spain;Apartment;Private room;2;1.5;;10.0;1;0;0;97.0
45.0;Mierendorffplatz;Berlin;Germany;Apartment;Entire home/apt;2;1.0;;;1;0;0;
50.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;0;
39.0;Embajadores;Madrid;Spain;Dorm;Private room;1;;200.0;30.0;1;5;280;
385.0;Recoletos;Madrid;Spain;Apartment;Entire home/apt;4;2.0;;200.0;1;0;96;
10.0;Portazgo;Madrid;Spain;Apartment;Private room;1;1.5;100.0;20.0;1;0;280;100.0
75.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;3;1.0;200.0;25.0;2;20;314;91.0
82.0;Sol;Madrid;Spain;Apartment;Entire home/apt;5;1.0;100.0;30.0;4;25;106;90.0
55.0;Palacio;Madrid;Spain;Condominium;Entire home/apt;4;1.0;100.0;15.0;3;8;13;98.0
29.0;Pueblo Nuevo;Madrid;Spain;Bed & Breakfast;Private room;2;1.0;;;1;0;306;90.0
108.0;la Dreta de l'Eixample;Barcelona;Spain;Apartment;Entire home/apt;4;1.0;;;1;0;0;80.0
36.0;Opañel;Madrid;Spain;Apartment;Private room;1;1.5;;;1;0;365;
45.0;Goya;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;8.0;1;10;100;98.0
411.0;Ciudad Universitaria;马德里;Spain;Apartment;Private room;2;1.0;;;1;0;180;
150.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;;1;0;363;95.0
80.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;2;1.0;100.0;20.0;1;0;0;
120.0;Recoletos;Madrid;Spain;Apartment;Entire home/apt;5;1.0;;;4;15;122;
45.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;160;100.0
28.0;San Isidro;Madrid;Spain;Apartment;Private room;1;2.0;;;1;0;365;
300.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;4;1.0;200.0;50.0;1;0;314;
40.0;Colina;Madrid;Spain;Dorm;Private room;1;1.0;;;1;0;365;
100.0;Edgewood, Bloomingdale, Truxton Circle, Eckington;Washington;United States;Apartment;Entire home/apt;4;1.0;500.0;65.0;4;10;97;100.0
65.0;Ciudad Jardín;Madrid;Spain;Apartment;Entire home/apt;6;2.0;150.0;40.0;2;10;180;99.0
18.0;Guindalera;Madrid;Spain;Apartment;Private room;2;1.0;;;1;17;326;88.0
23.0;Embajadores;Madrid;Spain;Apartment;Private room;2;1.0;95.0;5.0;1;7;70;87.0
145.0;Sol;Madrid;Spain;Apartment;Entire home/apt;5;1.0;;;1;0;305;100.0
55.0;Felanitx;Cala Ferrera;Spain;Apartment;Entire home/apt;4;1.0;;30.0;1;0;238;92.0
94.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;3;1.0;150.0;30.0;2;31;196;96.0
58.0;Gaztambide;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;18.0;2;15;281;93.0
;Niño Jesús;Madrid;Spain;House;Entire home/apt;6;3.0;;100.0;1;250;0;
38.0;Trafalgar;Madrid;Spain;Dorm;Private room;3;1.0;;;1;15;0;
26.0;Embajadores;Madrid;Spain;Apartment;Private room;2;1.5;;;1;17;172;91.0
55.0;Imperial;Madrid;Spain;Apartment;Entire home/apt;2;1.0;450.0;20.0;1;0;44;100.0
45.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;2;1.0;100.0;15.0;1;15;302;92.0
158.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;8;3.0;250.0;50.0;4;20;113;97.0
60.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;2;1.0;200.0;;1;0;0;
281.0;Palomas;Madrid;Spain;House;Entire home/apt;8;3.5;469.0;94.0;1;0;330;100.0
516.0;Sant Gervasi - Galvany;Barcelona;Spain;Apartment;Entire home/apt;6;1.0;;;1;0;180;
60.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;6;1.0;;25.0;2;15;136;87.0
39.0;Casco Histórico de Vicálvaro;Madrid;Spain;Loft;Entire home/apt;4;1.5;450.0;20.0;3;8;335;94.0
32.0;Almendrales;Madrid;Spain;Serviced apartment;Entire home/apt;1;1.0;;;1;0;124;100.0
69.0;Cortes;Madrid;Spain;Apartment;Entire home/apt;4;1.0;200.0;10.0;1;0;73;100.0
88.0;Westminster;London;United Kingdom;Apartment;Private room;2;1.0;;;1;0;0;
22.0;Atocha;Madrid;Spain;Apartment;Private room;2;1.0;;15.0;1;10;173;96.0
150.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;6;2.0;200.0;70.0;2;10;221;90.0
45.0;Vista Alegre;Madrid;Spain;Apartment;Private room;1;;;;2;15;365;
30.0;Justicia;Madrid;Spain;Apartment;Private room;4;4.5;;10.0;2;10;42;98.0
30.0;Palacio;Madrid;Spain;Bed & Breakfast;Private room;2;1.0;;5.0;1;12;223;92.0
105.0;Puerta del Angel;Madrid;Spain;Condominium;Entire home/apt;6;1.0;;50.0;4;18;69;91.0
82.0;Argüelles;Madrid;Spain;Apartment;Entire home/apt;4;1.5;120.0;20.0;2;12;113;99.0
70.0;Trafalgar;Madrid;Spain;Condominium;Entire home/apt;2;1.5;200.0;20.0;1;0;314;90.0
149.0;l'Antiga Esquerra de l'Eixample;Barcelona;Spain;Apartment;Entire home/apt;5;1.0;;55.0;1;0;7;
45.0;Cortes;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;2;25;0;
39.0;Palos de Moguer;Madrid;Spain;Bed & Breakfast;Private room;1;1.0;120.0;12.0;1;0;353;100.0
50.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;25.0;3;0;308;84.0
50.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;20.0;2;12;194;95.0
20.0;Universidad;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;0;
62.0;Guindalera;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;106;87.0
100.0;Adelfas;Madrid;Spain;Apartment;Entire home/apt;8;2.0;990.0;100.0;2;20;283;
28.0;Butarque;Madrid;Spain;Apartment;Private room;2;1.0;;15.0;1;0;67;
37.0;Trafalgar;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;0;80.0
47.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;15.0;2;8;54;87.0
80.0;Popincourt;Paris;France;Apartment;Entire home/apt;4;1.0;300.0;30.0;1;0;0;80.0
70.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;4;1.0;150.0;30.0;2;10;0;88.0
30.0;Casco Histórico de Vicálvaro;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;364;
55.0;Palos de Moguer;Madrid;Spain;Apartment;Entire home/apt;4;1.0;200.0;30.0;1;0;272;95.0
40.0;Gaztambide;Madrid;Spain;House;Private room;1;5.5;;;1;0;365;100.0
60.0;Dublin City;Dublin;Ireland;Apartment;Private room;2;1.0;150.0;15.0;1;15;83;96.0
120.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;;2;30;231;95.0
55.0;Almagro;Madrid;Spain;Apartment;Entire home/apt;1;1.0;;14.0;1;0;139;93.0
65.0;Justicia;Madrid;Spain;House;Private room;5;1.0;150.0;;1;0;284;97.0
30.0;Embajadores;Madrid;Spain;Loft;Entire home/apt;2;1.0;100.0;;1;0;160;100.0
40.0;Valdeacederas;Madrid;Spain;Apartment;Entire home/apt;2;1.0;200.0;;1;0;97;
40.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;3;1.0;100.0;20.0;2;5;293;89.0
40.0;Embajadores;Madrid;Spain;Apartment;Private room;2;1.0;100.0;10.0;1;0;186;100.0
24.0;Argüelles;Madrid;Spain;Apartment;Private room;2;1.0;;;1;10;69;97.0
70.0;Casa de Campo;Madrid;Spain;Loft;Private room;2;1.5;;10.0;2;0;324;93.0
30.0;Adelfas;Madrid;Spain;Apartment;Private room;2;2.0;;;1;10;263;93.0
35.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;3;1.0;;;1;0;101;86.0
18.0;Justicia;Madrid;Spain;Dorm;Shared room;8;2.0;;;1;18;356;84.0
39.0;Marrickville;Marrickville;Australia;House;Private room;1;2.0;;;1;0;0;
85.0;Cortes;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;30.0;2;15;80;
22.0;Embajadores;Madrid;Spain;Loft;Entire home/apt;2;1.0;100.0;15.0;1;0;0;100.0
100.0;Cortes;Madrid;Spain;Apartment;Entire home/apt;7;2.0;200.0;30.0;4;14;160;100.0
26.0;Pacífico;Madrid;Spain;Other;Private room;1;1.0;;;1;0;72;91.0
20.0;Justicia;Madrid;Spain;Apartment;Private room;1;2.0;150.0;8.0;1;0;315;89.0
35.0;Embajadores;Madrid;Spain;House;Private room;2;1.0;;;1;10;74;100.0
49.0;Imperial;Madrid;Spain;Apartment;Entire home/apt;3;1.0;90.0;20.0;3;8;77;88.0
100.0;Almagro;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;20.0;1;0;120;96.0
70.0;Cortes;Madrid;Spain;Loft;Entire home/apt;2;1.0;200.0;30.0;1;0;207;98.0
55.0;Cortes;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;15.0;1;0;297;92.0
245.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;10;1.0;150.0;;1;0;326;
35.0;Embajadores;Madrid;Spain;House;Private room;2;1.0;;6.0;1;35;271;93.0
45.0;Adelfas;Madrid;Spain;Other;Entire home/apt;2;1.0;;;1;0;335;78.0
20.0;Embajadores;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;65;87.0
60.0;Palomeras Bajas;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;;1;0;108;
160.0;Embajadores;Madrid;Spain;House;Entire home/apt;7;2.0;900.0;50.0;1;10;93;93.0
299.0;la Dreta de l'Eixample;Barcelona;Spain;Apartment;Entire home/apt;4;1.0;150.0;;1;0;0;
26.0;Justicia;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;63;96.0
75.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;4;1.0;150.0;40.0;3;10;247;98.0
220.0;Sol;Madrid;Spain;Apartment;Entire home/apt;8;2.0;150.0;30.0;6;20;317;100.0
80.0;Opañel;Madrid;Spain;House;Entire home/apt;6;1.0;;;1;0;107;90.0
50.0;Palacio;Madrid;Spain;Bed & Breakfast;Private room;2;1.0;85.0;;1;0;336;93.0
250.0;Casco Histórico de Barajas;Madrid;Spain;Apartment;Entire home/apt;10;2.0;;;5;35;362;100.0
80.0;Sol;Madrid;Spain;Apartment;Entire home/apt;4;1.0;150.0;25.0;1;0;0;80.0
35.0;Quintana;Madrid;Spain;Apartment;Private room;3;1.0;;10.0;2;10;362;96.0
52.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;15.0;1;0;270;93.0
19.0;Embajadores;Madrid;Spain;Apartment;Private room;1;2.0;100.0;10.0;1;0;272;90.0
328.0;Alcúdia;Alcúdia;Spain;House;Entire home/apt;8;3.0;200.0;;1;0;108;
189.0;Sant Gervasi - Galvany;Barcelona;Spain;Apartment;Entire home/apt;2;1.0;300.0;20.0;1;0;298;
60.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;2;1.0;150.0;30.0;1;0;318;100.0
50.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;3;1.0;100.0;25.0;1;20;250;100.0
80.0;Flatbush;Brooklyn;United States;Apartment;Entire home/apt;3;1.0;100.0;60.0;1;20;236;100.0
45.0;El Plantío;Pozuelo de Alarcón;Spain;Apartment;Entire home/apt;2;1.0;;;1;15;337;100.0
45.0;Goya;Madrid;Spain;Bed & Breakfast;Private room;4;1.0;100.0;;2;18;72;93.0
38.0;Embajadores;Madrid;Spain;House;Private room;2;1.0;100.0;15.0;1;0;167;80.0
30.0;Sol;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;364;
50.0;Embajadores;Madrid;Spain;House;Entire home/apt;5;1.0;100.0;25.0;2;20;296;83.0
20.0;Aguilas;Madrid, Comunidad de Madrid, ESPANA;Spain;House;Private room;1;1.0;;;1;0;172;100.0
130.0;Goya;Madrid;Spain;Apartment;Entire home/apt;4;1.0;500.0;40.0;1;0;334;97.0
32.0;Castellana;Madrid;Spain;Apartment;Private room;2;1.0;;5.0;1;5;135;97.0
45.0;Jerónimos;Madrid;Spain;Apartment;Private room;2;1.0;;;1;0;83;100.0
35.0;Lista;Madrid;Spain;Other;Private room;2;2.0;250.0;;1;30;281;60.0
140.0;Andratx;Port d'Andratx;Spain;Apartment;Entire home/apt;4;2.0;;;1;0;269;
25.0;Lista;Madrid;Spain;Apartment;Private room;2;1.0;;;1;5;0;100.0
90.0;Boerum Hill;Brooklyn;United States;Apartment;Private room;2;1.0;250.0;20.0;1;0;0;100.0
45.0;Bellas Vistas;Madrid;Spain;Apartment;Entire home/apt;4;1.0;150.0;;1;0;0;80.0
16.0;Simancas;Madrid;Spain;Apartment;Private room;1;1.0;100.0;;1;0;355;91.0
40.0;Almagro;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;328;100.0
85.0;San Isidro;Madrid;Spain;Loft;Entire home/apt;4;1.0;350.0;50.0;5;0;327;95.0
50.0;Acacias;Madrid;Spain;Apartment;Entire home/apt;5;2.0;;15.0;1;0;0;83.0
20.0;Cortes;Madrid;Spain;Apartment;Private room;5;1.0;;12.0;1;15;343;73.0
135.0;Argüelles;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;;2;20;277;80.0
22.0;Moscardó;Madrid;Spain;Apartment;Private room;2;1.0;;;1;0;0;96.0
77.0;Sol;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;30.0;2;15;99;98.0
70.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;2;1.0;150.0;;1;0;153;100.0
55.0;Universidad;Madrid;Spain;Apartment;Private room;2;1.0;;10.0;1;0;346;95.0
750.0;Woollahra;Paddington;Australia;House;Entire home/apt;8;3.0;;50.0;1;0;88;
70.0;Palos de Moguer;Madrid;Spain;Condominium;Entire home/apt;4;1.0;100.0;20.0;2;15;21;99.0
79.0;Goya;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;40.0;1;15;126;88.0
280.0;Castellana;Madrid;Spain;Apartment;Entire home/apt;3;2.0;100.0;;1;0;358;
120.0;Sant Pere, Santa Caterina i la Ribera;Barcelona;Spain;Loft;Entire home/apt;2;1.5;200.0;;1;0;283;87.0
70.0;Embajadores;Madrid;Spain;Condominium;Entire home/apt;4;1.0;;;1;0;233;91.0
139.0;l'Antiga Esquerra de l'Eixample;Barcelona;Spain;Apartment;Entire home/apt;6;1.0;350.0;30.0;3;25;339;93.0
140.0;Trafalgar;Madrid;Spain;Apartment;Entire home/apt;5;2.0;600.0;60.0;1;0;80;100.0
65.0;Arapiles;Madrid;Spain;Apartment;Entire home/apt;4;1.0;150.0;;2;12;230;83.0
17.0;Universidad;Madrid;Spain;Apartment;Private room;1;1.0;;10.0;1;0;335;72.0
57.0;Sol;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;18;324;91.0
129.0;la Dreta de l'Eixample;Barcelona;Spain;Apartment;Entire home/apt;5;1.0;200.0;75.0;3;20;230;94.0
58.0;Prosperidad;Madrid;Spain;Loft;Entire home/apt;2;1.0;200.0;15.0;2;10;41;100.0
125.0;Hell's Kitchen;New York;United States;Apartment;Private room;1;2.0;100.0;50.0;1;0;40;100.0
80.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;6;1.0;150.0;;1;0;37;80.0
50.0;Justicia;Madrid;Spain;Apartment;Private room;2;1.0;;;1;0;357;100.0
65.0;Palomas;Madrid;Spain;Chalet;Private room;2;1.0;;;1;0;365;90.0
69.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;3;1.0;;20.0;2;5;33;89.0
40.0;Embajadores;Madrid;Spain;Condominium;Private room;1;1.0;200.0;30.0;1;0;77;
75.0;Sol;Madrid;Spain;Apartment;Entire home/apt;2;1.0;150.0;28.0;2;30;125;87.0
50.0;Palacio;Madrid;Spain;Apartment;Private room;2;1.0;;;1;0;0;100.0
63.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;4;1.0;200.0;8.0;4;20;315;84.0
23.0;Almendrales;Madrid;Spain;House;Private room;1;1.0;;15.0;1;0;358;97.0
110.0;Goya;Madrid;Spain;Apartment;Entire home/apt;4;2.0;;;1;0;310;
78.0;Recoletos;Madrid;Spain;Apartment;Entire home/apt;4;1.0;299.0;49.0;2;19;313;98.0
25.0;Justicia;Madrid;Spain;Apartment;Private room;2;1.0;;;1;0;2;
65.0;Puerta del Angel;Madrid;Spain;Apartment;Entire home/apt;3;1.0;;;1;0;136;100.0
35.0;Guindalera;Madrid;Spain;Bed & Breakfast;Private room;2;;;;1;0;266;85.0
98.0;Cortes;Madrid;Spain;Apartment;Entire home/apt;2;1.0;100.0;25.0;1;0;70;
125.0;Goya;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;335;60.0
45.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;29.0;1;0;1;87.0
78.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;6;1.5;200.0;65.0;3;25;277;100.0
35.0;Marrickville;Newtown;Australia;House;Shared room;1;1.5;;;1;0;40;
21.0;Aluche;Madrid;Spain;Apartment;Private room;2;1.0;;;1;0;102;89.0
290.0;Popincourt;Paris;France;Loft;Entire home/apt;6;3.0;300.0;120.0;1;0;19;97.0
19.0;Guindalera;Madrid;Spain;Apartment;Private room;4;1.0;;;1;18;342;53.0
120.0;Calvià;Peguera;Spain;Apartment;Entire home/apt;6;1.0;;;1;0;251;93.0
115.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;6;2.0;150.0;;2;15;113;94.0
29.0;Gaztambide;Madrid;Spain;Apartment;Private room;2;2.0;;;1;5;344;97.0
45.0;Embajadores;Madrid;Spain;Apartment;Private room;2;2.0;;15.0;1;0;261;97.0
200.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;5;1.0;;;1;0;247;80.0
408.0;Peñagrande;马德里;Spain;House;Private room;2;1.0;;;1;0;364;
180.0;Berruguete;Madrid;Spain;Apartment;Private room;4;1.0;;;1;0;203;
18.0;Ambroz;Madrid;Spain;Apartment;Private room;1;1.5;;;1;0;349;97.0
65.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;126;93.0
39.0;Cortes;Madrid;Spain;Apartment;Private room;6;2.0;;25.0;1;20;335;94.0
55.0;Cortes;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;;1;0;8;89.0
125.0;Palais-Bourbon;Paris;France;Apartment;Entire home/apt;4;1.0;400.0;40.0;2;10;286;100.0
20.0;Almendrales;Madrid;Spain;Bed & Breakfast;Private room;1;0.0;;;1;0;330;100.0
30.0;Cortes;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;30.0;1;0;2;89.0
240.0;Trafalgar;Madrid;Spain;Apartment;Entire home/apt;8;2.0;200.0;30.0;1;0;295;100.0
38.0;Universidad;Madrid;Spain;Other;Entire home/apt;2;1.0;100.0;20.0;1;10;311;
54.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;12.0;1;0;54;88.0
150.0;Castellana;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;;1;0;95;100.0
53.0;Pacífico;Madrid;Spain;Apartment;Entire home/apt;4;1.0;150.0;25.0;2;6;281;96.0
22.0;Palacio;Madrid;Spain;Dorm;Shared room;8;1.0;;;1;22;275;97.0
90.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;8;2.0;;25.0;4;10;227;96.0
100.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;;1;0;0;
95.0;Casa de Campo;Madrid;Spain;Apartment;Entire home/apt;6;1.0;;30.0;4;10;269;
397.0;Frederiksberg;Frederiksberg;Denmark;Apartment;Private room;3;1.0;;100.0;2;100;185;100.0
53.0;Abrantes;Madrid;Spain;Apartment;Entire home/apt;5;1.0;;15.0;4;0;339;
63.0;Embajadores;Madrid;Spain;Loft;Entire home/apt;4;1.0;100.0;20.0;2;10;274;93.0
612.0;Son Servera;Son Servera;Spain;House;Entire home/apt;1;5.0;;;1;0;365;
254.0;Nueva España;Madrid;Spain;Apartment;Entire home/apt;4;2.0;;250.0;1;0;335;
75.0;Almagro;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;30.0;2;20;161;100.0
67.0;Sol;Madrid;Spain;Apartment;Entire home/apt;3;1.0;;10.0;2;30;350;95.0
45.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;3;1.0;85.0;20.0;2;10;329;91.0
87.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;5;1.0;;35.0;3;8;138;90.0
